order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
e37797aedc7cd4ef82278fbc169eecaf,4c9c7c2b6de6ee2568681b5599bb7495,delivered,2018-05-08 22:12:34,2018-05-08 22:31:43,2018-05-10 13:35:00,2018-05-14 18:55:59,2018-05-23 00:00:00
35660aec0cc42b6257e24281ee0e6255,b53cc3c992caaa45ec73cfdde4d839b5,delivered,2017-03-30 14:46:00,2017-03-30 14:55:17,2017-04-10 18:53:49,2017-04-27 11:08:55,2017-05-12 00:00:00
b01875821b8dcb6abc61776f0f971bce,818596f5b68adfe2c11498ebb6d39e02,delivered,2017-11-24 21:55:22,2017-11-25 01:31:43,2017-11-28 22:37:15,2017-12-01 21:11:40,2017-12-15 00:00:00
5164933efe0cd14f31424b9badf81f19,d0e71d7a6dbca8ac513ac63d08a81fa0,delivered,2018-04-25 22:18:10,2018-04-25 22:31:56,2018-04-26 12:35:00,2018-04-27 16:50:03,2018-05-14 00:00:00
06a6627d9cc91a04e9d146bf65fee0a2,61449fa1b8b8998c9c3f3a7f0ae954ef,delivered,2017-07-16 10:27:45,2017-07-16 10:35:14,2017-07-18 12:34:04,2017-07-21 19:59:36,2017-08-04 00:00:00
15bed8e2fec7fdbadb186b57c46c92f2,f3f0e613e0bdb9c7cee75504f0f90679,processing,2017-09-03 14:22:03,2017-09-03 14:30:09,,,2017-10-03 00:00:00
5447160f15621601fa9ba2b94f4906b3,9c338ea8093192e203bc16add78c123c,delivered,2017-11-21 12:08:32,2017-11-21 12:40:55,2017-11-22 20:17:08,2017-11-28 20:33:38,2017-12-14 00:00:00
01855f880aae9a984c7c33b26fcf2e02,2e068340b3037f667ce3224bd59260af,delivered,2017-10-19 15:08:48,2017-10-19 15:35:35,2017-10-23 13:14:16,2017-10-24 15:57:46,2017-10-31 00:00:00
65312c6e4ce03c0fb633a4ac541949d8,228da462edabbbc68e6d265087499705,delivered,2018-07-22 15:19:05,2018-07-23 12:32:22,2018-07-25 10:06:00,2018-08-02 21:08:57,2018-08-13 00:00:00
741fd1b80f015f170a7f458cf86769b8,df5c9e02596851fcbfc98804e4108bbd,delivered,2017-12-02 14:28:03,2017-12-02 14:38:30,2017-12-04 21:54:27,2017-12-11 16:17:04,2018-01-04 00:00:00
b16cec67cb3f5a4bb31abe8988b43d19,62ffae18a7ca4b2e681c6296180ae346,delivered,2018-03-26 09:14:26,2018-03-26 09:28:24,2018-03-27 17:21:48,2018-03-29 20:08:43,2018-04-20 00:00:00
e6190dea235662449d160357e46eaec8,b80feb27fb4955a21bca55fdb039af17,delivered,2018-01-09 06:37:43,2018-01-09 07:27:15,2018-01-09 18:35:02,2018-01-15 14:56:58,2018-02-06 00:00:00
8eeda294fab8a5ed70259afb59a10ff8,6feea03756fd7ef4fb37d8f7e44aaeb9,delivered,2018-02-06 18:25:39,2018-02-07 02:35:40,2018-02-07 22:15:04,2018-02-14 19:07:41,2018-03-08 00:00:00
89165e6d4c28047da0adf13ac8b3e1b3,4924a47e8cd5630b3564e26fac55c5ec,delivered,2018-07-18 13:39:54,2018-07-18 13:50:14,2018-07-24 14:14:00,2018-07-26 18:26:37,2018-07-30 00:00:00
f376081d7c5f1767fbc7fae2d19ca32e,d68901955dc622165460ba6cb4ac49f3,delivered,2017-03-28 16:03:34,2017-03-28 16:15:15,2017-03-29 13:23:55,2017-03-31 10:07:25,2017-04-17 00:00:00
4b87488fb6269f8321508923b95da4d6,e42998ccffc48dc87bf70b37e2d61f33,delivered,2018-06-08 12:19:58,2018-06-08 12:37:01,2018-06-11 08:23:00,2018-06-15 20:58:47,2018-07-05 00:00:00
e9ce52cd563d0124dced659e69eab10a,9a80c8377644236e27f59e83862f1ae2,delivered,2017-07-10 12:23:05,2017-07-12 02:10:59,2017-07-13 18:35:37,2017-07-17 17:03:47,2017-07-28 00:00:00
9344ccd01ff5fa7ec2aef0ee7e1c49c3,4fd75fb5ef1f01c7585bf746092a1544,delivered,2018-05-16 16:10:21,2018-05-18 04:54:31,2018-05-21 07:09:00,2018-05-24 19:04:00,2018-06-04 00:00:00
f4471dae8c482f51aa1826cd9f5d4433,167b9485947ed0a354a3f8dad04eb199,delivered,2018-07-05 18:40:47,2018-07-05 18:55:15,2018-07-10 15:10:00,2018-07-11 21:16:47,2018-07-19 00:00:00
aeb4c9d05ab11d7c6c9ca24f8c43bd70,fa5c31ea5a141cb29a683b6420f2693a,delivered,2017-09-20 17:12:34,2017-09-21 14:44:35,2017-09-22 17:54:05,2017-09-28 19:47:42,2017-10-18 00:00:00
33a3edb84b9df4cb49546859b990ac6d,35ec6c1ca9e5844c5ca94214cce16dca,delivered,2018-02-21 17:15:49,2018-02-22 16:10:41,2018-02-23 22:42:43,2018-03-22 00:03:53,2018-03-16 00:00:00
9885fff91f7c807525f8320e5292a3db,83257fb6f3a1edd3a75464178aa3f382,delivered,2018-01-10 14:18:40,2018-01-11 02:48:39,2018-01-12 14:15:26,2018-01-24 23:16:49,2018-01-31 00:00:00
e7a65190baa4e6fd192246157c0b81fb,7d986867cfcd083f25ad4f692bd2df06,delivered,2017-04-26 16:14:11,2017-04-27 17:22:58,2017-04-28 12:43:07,2017-05-12 14:04:02,2017-05-29 00:00:00
62a12e4d2a742b2491d7c00d2d79bf52,b60550c21000f91484c7d2aa2b8c522e,delivered,2017-11-27 19:24:52,2017-11-27 19:39:02,2017-11-28 22:58:14,2017-12-08 15:41:46,2017-12-27 00:00:00
90349f264a3d6a2525a34598d09dda6b,d19f254a07da73a055409256e9bfe40a,delivered,2018-05-11 16:35:19,2018-05-12 03:32:26,2018-05-14 15:16:00,2018-05-15 18:38:39,2018-05-21 00:00:00
95cf9f239f724799131f7ca949209bd9,7251aa758779438faea714941f1051c4,delivered,2018-05-25 08:54:21,2018-05-25 09:16:24,2018-05-28 15:43:00,2018-05-30 15:06:44,2018-06-12 00:00:00
04a59fe46fc5aa341da5378c195ed53c,2d8748fb35d51c2fd273ee67fff78b7a,delivered,2017-11-26 09:32:06,2017-11-28 09:35:11,2017-11-28 19:18:52,2017-12-11 19:03:18,2017-12-19 00:00:00
